"muni_cvegeo","muni_name","muni_state","muni_coalition","muni_pop","muni_area_km2","match_rank","match_cvegeo","match_name","match_state","match_coalition","match_pop","match_area_km2","mahalanobis_dist"
"15040","Ixtapan de la Sal","México","MORENA/PVEM/PT",36911,114.76,3,"17002","Atlatlahucan","Morelos","PAN/PRI/PRD",25232,79.08,0.3873
"15040","Ixtapan de la Sal","México","MORENA/PVEM/PT",36911,114.76,4,"17030","Yecapixtla","Morelos","PAN/PRI/PRD",56083,172.27,0.4235
"15040","Ixtapan de la Sal","México","MORENA/PVEM/PT",36911,114.76,1,"15009","Amecameca","México","PRI/PRD",53441,175.47,0.4241
"15040","Ixtapan de la Sal","México","MORENA/PVEM/PT",36911,114.76,2,"15092","Teotihuacán","México","PRI/PRD",58507,82.03,0.5397
"15040","Ixtapan de la Sal","México","MORENA/PVEM/PT",36911,114.76,3,"15067","Otzolotepec","México","PRI/PRD",88783,113.94,0.6409
"15040","Ixtapan de la Sal","México","MORENA/PVEM/PT",36911,114.76,4,"21107","Olintla","Puebla","PRI/PRD",11993,62.66,0.853
"15041","Ixtapan del Oro","México","MORENA/PVEM/PT",6475,99.24,1,"15061","Nopaltepec","México","MC",10351,82.08,0.4373
"15041","Ixtapan del Oro","México","MORENA/PVEM/PT",6475,99.24,2,"21057","Honey","Puebla","MC",6687,63,0.4578
"15041","Ixtapan del Oro","México","MORENA/PVEM/PT",6475,99.24,3,"15107","Tonatico","México","MC",12912,89.8,0.5408
"15041","Ixtapan del Oro","México","MORENA/PVEM/PT",6475,99.24,4,"21200","Xochiapulco","Puebla","MC",3443,59.6,0.5691
"15041","Ixtapan del Oro","México","MORENA/PVEM/PT",6475,99.24,1,"21005","Acteopan","Puebla","PAN",3070,75.08,0.5284
"15041","Ixtapan del Oro","México","MORENA/PVEM/PT",6475,99.24,2,"21033","Cohuecan","Puebla","PAN",5403,47.34,0.7038
"15041","Ixtapan del Oro","México","MORENA/PVEM/PT",6475,99.24,3,"21050","Chichiquila","Puebla","PAN",26928,108.51,1.0135
"15041","Ixtapan del Oro","México","MORENA/PVEM/PT",6475,99.24,4,"21122","San Felipe Teotlalcingo","Puebla","PAN",11063,39.06,1.1068
"15041","Ixtapan del Oro","México","MORENA/PVEM/PT",6475,99.24,1,"21082","Ixcaquixtla","Puebla","PAN/PRI/PRD",8804,106.68,0.2128
"15041","Ixtapan del Oro","México","MORENA/PVEM/PT",6475,99.24,2,"21046","Chapulco","Puebla","PAN/PRI/PRD",8193,86.81,0.2465
"15041","Ixtapan del Oro","México","MORENA/PVEM/PT",6475,99.24,3,"15078","Santo Tomás","México","PAN/PRI/PRD",9729,107.09,0.2824
"15041","Ixtapan del Oro","México","MORENA/PVEM/PT",6475,99.24,4,"21023","Atzitzintla","Puebla","PAN/PRI/PRD",9051,132.37,0.3133
"15041","Ixtapan del Oro","México","MORENA/PVEM/PT",6475,99.24,1,"21103","Nicolás Bravo","Puebla","PRI/PRD",6644,108.24,0.0822
"15041","Ixtapan del Oro","México","MORENA/PVEM/PT",6475,99.24,2,"21120","San Antonio Cañada","Puebla","PRI/PRD",5938,79.77,0.2058
"15041","Ixtapan del Oro","México","MORENA/PVEM/PT",6475,99.24,3,"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,0.3042
"15041","Ixtapan del Oro","México","MORENA/PVEM/PT",6475,99.24,4,"21139","San Pablo Anicano","Puebla","PRI/PRD",3759,96.72,0.3887
"15042","Ixtlahuaca","México","MORENA/PVEM/PT",160139,333.59,1,"15095","Tepotzotlán","México","MC",103696,205.75,0.486
"15042","Ixtlahuaca","México","MORENA/PVEM/PT",160139,333.59,2,"21045","Chalchicomula de Sesma","Puebla","MC",47410,387.65,0.942
"15042","Ixtlahuaca","México","MORENA/PVEM/PT",160139,333.59,3,"17003","Axochiapan","Morelos","MC",39174,141.15,1.1135
"15042","Ixtlahuaca","México","MORENA/PVEM/PT",160139,333.59,4,"15063","Ocuilan","México","MC",36223,384.27,1.1324
"15042","Ixtlahuaca","México","MORENA/PVEM/PT",160139,333.59,1,"15037","Huixquilucan","México","PAN",284965,140,1.066
"15042","Ixtlahuaca","México","MORENA/PVEM/PT",160139,333.59,2,"21195","Vicente Guerrero","Puebla","PAN",26559,260.09,1.2539
"15042","Ixtlahuaca","México","MORENA/PVEM/PT",160139,333.59,3,"21050","Chichiquila","Puebla","PAN",26928,108.51,1.4265
"15042","Ixtlahuaca","México","MORENA/PVEM/PT",160139,333.59,4,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,1.9946
"15042","Ixtlahuaca","México","MORENA/PVEM/PT",160139,333.59,1,"15118","Zinacantepec","México","PAN/PRI/PRD",203872,308.79,0.2121
"15042","Ixtlahuaca","México","MORENA/PVEM/PT",160139,333.59,2,"15051","Lerma","México","PAN/PRI/PRD",170327,229.44,0.3867
"15042","Ixtlahuaca","México","MORENA/PVEM/PT",160139,333.59,3,"15045","Jilotepec","México","PAN/PRI/PRD",87671,563.92,0.7761
"15042","Ixtlahuaca","México","MORENA/PVEM/PT",160139,333.59,4,"17030","Yecapixtla","Morelos","PAN/PRI/PRD",56083,172.27,0.8395
"15042","Ixtlahuaca","México","MORENA/PVEM/PT",160139,333.59,1,"15114","Villa Victoria","México","PRI/PRD",108196,421.43,0.4189
"15042","Ixtlahuaca","México","MORENA/PVEM/PT",160139,333.59,2,"15009","Amecameca","México","PRI/PRD",53441,175.47,0.8549
"15042","Ixtlahuaca","México","MORENA/PVEM/PT",160139,333.59,3,"15067","Otzolotepec","México","PRI/PRD",88783,113.94,1.0178
"15042","Ixtlahuaca","México","MORENA/PVEM/PT",160139,333.59,4,"15092","Teotihuacán","México","PRI/PRD",58507,82.03,1.3574
"15043","Xalatlaco","México","MORENA/PVEM/PT",30687,107.21,1,"17003","Axochiapan","Morelos","MC",39174,141.15,0.2758
"15043","Xalatlaco","México","MORENA/PVEM/PT",30687,107.21,2,"17022","Tetela del Volcán","Morelos","MC",14853,78.92,0.5221
"15043","Xalatlaco","México","MORENA/PVEM/PT",30687,107.21,3,"15107","Tonatico","México","MC",12912,89.8,0.5998
"15043","Xalatlaco","México","MORENA/PVEM/PT",30687,107.21,4,"17026","Tlayacapan","Morelos","MC",19408,56.86,0.6142
"15043","Xalatlaco","México","MORENA/PVEM/PT",30687,107.21,1,"21050","Chichiquila","Puebla","PAN",26928,108.51,0.0994
"15043","Xalatlaco","México","MORENA/PVEM/PT",30687,107.21,2,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,0.7083
"15043","Xalatlaco","México","MORENA/PVEM/PT",30687,107.21,3,"21195","Vicente Guerrero","Puebla","PAN",26559,260.09,0.9154
"15043","Xalatlaco","México","MORENA/PVEM/PT",30687,107.21,4,"21122","San Felipe Teotlalcingo","Puebla","PAN",11063,39.06,1.0466
"15043","Xalatlaco","México","MORENA/PVEM/PT",30687,107.21,1,"21106","Ocoyucan","Puebla","PAN/PRI/PRD",42669,119.67,0.231
"15043","Xalatlaco","México","MORENA/PVEM/PT",30687,107.21,2,"15065","Otumba","México","PAN/PRI/PRD",36331,140.79,0.26
"15043","Xalatlaco","México","MORENA/PVEM/PT",30687,107.21,3,"17002","Atlatlahucan","Morelos","PAN/PRI/PRD",25232,79.08,0.2912
"15043","Xalatlaco","México","MORENA/PVEM/PT",30687,107.21,4,"21049","Chiconcuautla","Puebla","PAN/PRI/PRD",17382,89.46,0.3972
"15043","Xalatlaco","México","MORENA/PVEM/PT",30687,107.21,1,"15009","Amecameca","México","PRI/PRD",53441,175.47,0.5293
"15043","Xalatlaco","México","MORENA/PVEM/PT",30687,107.21,2,"15092","Teotihuacán","México","PRI/PRD",58507,82.03,0.6059
"15043","Xalatlaco","México","MORENA/PVEM/PT",30687,107.21,3,"21107","Olintla","Puebla","PRI/PRD",11993,62.66,0.7261
"15043","Xalatlaco","México","MORENA/PVEM/PT",30687,107.21,4,"21185","Tlapanalá","Puebla","PRI/PRD",10344,83.26,0.7532
"15044","Jaltenco","México","MORENA/PVEM/PT",28217,4.33,1,"15028","Chiautla","México","MC",30045,19.6,1.4833
"15044","Jaltenco","México","MORENA/PVEM/PT",28217,4.33,2,"21020","Atoyatempan","Puebla","MC",7704,26.76,2.2793
"15044","Jaltenco","México","MORENA/PVEM/PT",28217,4.33,3,"15094","Tepetlixpa","México","MC",20500,42.51,2.3449
"15044","Jaltenco","México","MORENA/PVEM/PT",28217,4.33,4,"15115","Xonacatlán","México","MC",54633,53.21,2.3824
"15044","Jaltenco","México","MORENA/PVEM/PT",28217,4.33,1,"21125","San Gregorio Atzompa","Puebla","PAN",9671,11.62,1.4255
"15044","Jaltenco","México","MORENA/PVEM/PT",28217,4.33,2,"21122","San Felipe Teotlalcingo","Puebla","PAN",11063,39.06,2.4748
"15044","Jaltenco","México","MORENA/PVEM/PT",28217,4.33,3,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,2.5114
"15044","Jaltenco","México","MORENA/PVEM/PT",28217,4.33,4,"21033","Cohuecan","Puebla","PAN",5403,47.34,2.9683
"15044","Jaltenco","México","MORENA/PVEM/PT",28217,4.33,1,"15100","Tezoyuca","México","PAN/PRI/PRD",47044,15.97,1.2316
"15044","Jaltenco","México","MORENA/PVEM/PT",28217,4.33,2,"15055","Mexicaltzingo","México","PAN/PRI/PRD",13807,11.78,1.2533
"15044","Jaltenco","México","MORENA/PVEM/PT",28217,4.33,3,"15022","Cocotitlán","México","PAN/PRI/PRD",15107,14.57,1.4105
"15044","Jaltenco","México","MORENA/PVEM/PT",28217,4.33,4,"15076","San Mateo Atenco","México","PAN/PRI/PRD",97418,20.97,1.5469
"15044","Jaltenco","México","MORENA/PVEM/PT",28217,4.33,1,"15073","San Antonio la Isla","México","PRI/PRD",31962,25.23,1.7209
"15044","Jaltenco","México","MORENA/PVEM/PT",28217,4.33,2,"21091","Juan Galindo","Puebla","PRI/PRD",9828,22.81,2.0187
"15044","Jaltenco","México","MORENA/PVEM/PT",28217,4.33,3,"21084","Ixtepec","Puebla","PRI/PRD",6950,19.41,2.0443
"15044","Jaltenco","México","MORENA/PVEM/PT",28217,4.33,4,"21028","Camocuautla","Puebla","PRI/PRD",2758,15.98,2.4254
"15045","Jilotepec","México","PAN/PRI/PRD",87671,563.92,1,"21045","Chalchicomula de Sesma","Puebla","MC",47410,387.65,0.4858
"15045","Jilotepec","México","PAN/PRI/PRD",87671,563.92,2,"15063","Ocuilan","México","MC",36223,384.27,0.6388
"15045","Jilotepec","México","PAN/PRI/PRD",87671,563.92,3,"21179","Tlachichuca","Puebla","MC",31639,419.12,0.709
"15045","Jilotepec","México","PAN/PRI/PRD",87671,563.92,4,"15095","Tepotzotlán","México","MC",103696,205.75,1.0425
"15045","Jilotepec","México","PAN/PRI/PRD",87671,563.92,1,"21085","Izúcar de Matamoros","Puebla","MORENA/PVEM/PT",82809,535.46,0.0552
"15045","Jilotepec","México","PAN/PRI/PRD",87671,563.92,2,"21208","Zacatlán","Puebla","MORENA/PVEM/PT",87361,485.46,0.1476
"15045","Jilotepec","México","PAN/PRI/PRD",87671,563.92,3,"15001","Acambay de Ruíz Castañeda","México","MORENA/PVEM/PT",67872,471.8,0.2138
"15045","Jilotepec","México","PAN/PRI/PRD",87671,563.92,4,"15124","San José del Rincón","México","MORENA/PVEM/PT",100082,475.67,0.2183
"15045","Jilotepec","México","PAN/PRI/PRD",87671,563.92,1,"21195","Vicente Guerrero","Puebla","PAN",26559,260.09,0.9664
"15045","Jilotepec","México","PAN/PRI/PRD",87671,563.92,2,"21050","Chichiquila","Puebla","PAN",26928,108.51,1.5942
"15045","Jilotepec","México","PAN/PRI/PRD",87671,563.92,3,"15037","Huixquilucan","México","PAN",284965,140,1.8345
"15045","Jilotepec","México","PAN/PRI/PRD",87671,563.92,4,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,2.2923
"15045","Jilotepec","México","PAN/PRI/PRD",87671,563.92,1,"15114","Villa Victoria","México","PRI/PRD",108196,421.43,0.3657
"15045","Jilotepec","México","PAN/PRI/PRD",87671,563.92,2,"21217","Zoquitlán","Puebla","PRI/PRD",20335,268.34,1.0917
"15045","Jilotepec","México","PAN/PRI/PRD",87671,563.92,3,"15009","Amecameca","México","PRI/PRD",53441,175.47,1.1004
"15045","Jilotepec","México","PAN/PRI/PRD",87671,563.92,4,"21035","Coxcatlán","Puebla","PRI/PRD",20653,248.85,1.1137
"15046","Jilotzingo","México","MORENA/PVEM/PT",19877,115.57,1,"15107","Tonatico","México","MC",12912,89.8,0.3359
"15046","Jilotzingo","México","MORENA/PVEM/PT",19877,115.57,2,"17022","Tetela del Volcán","Morelos","MC",14853,78.92,0.3722
"15046","Jilotzingo","México","MORENA/PVEM/PT",19877,115.57,3,"17009","Huitzilac","Morelos","MC",24515,187.72,0.4573
"15046","Jilotzingo","México","MORENA/PVEM/PT",19877,115.57,4,"17003","Axochiapan","Morelos","MC",39174,141.15,0.4722
"15046","Jilotzingo","México","MORENA/PVEM/PT",19877,115.57,1,"21050","Chichiquila","Puebla","PAN",26928,108.51,0.2473
"15046","Jilotzingo","México","MORENA/PVEM/PT",19877,115.57,2,"21195","Vicente Guerrero","Puebla","PAN",26559,260.09,0.7654
"15046","Jilotzingo","México","MORENA/PVEM/PT",19877,115.57,3,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,0.8296
"15046","Jilotzingo","México","MORENA/PVEM/PT",19877,115.57,4,"21122","San Felipe Teotlalcingo","Puebla","PAN",11063,39.06,1.027
"15046","Jilotzingo","México","MORENA/PVEM/PT",19877,115.57,1,"21183","Tlaola","Puebla","PAN/PRI/PRD",20433,141.83,0.1975
"15046","Jilotzingo","México","MORENA/PVEM/PT",19877,115.57,2,"21049","Chiconcuautla","Puebla","PAN/PRI/PRD",17382,89.46,0.2422
"15046","Jilotzingo","México","MORENA/PVEM/PT",19877,115.57,3,"15071","Polotitlán","México","PAN/PRI/PRD",14985,125.98,0.2456
"15046","Jilotzingo","México","MORENA/PVEM/PT",19877,115.57,4,"15097","Texcaltitlán","México","PAN/PRI/PRD",18482,145.07,0.2466
"15046","Jilotzingo","México","MORENA/PVEM/PT",19877,115.57,1,"21185","Tlapanalá","Puebla","PRI/PRD",10344,83.26,0.4865
"15046","Jilotzingo","México","MORENA/PVEM/PT",19877,115.57,2,"21107","Olintla","Puebla","PRI/PRD",11993,62.66,0.6049
"15046","Jilotzingo","México","MORENA/PVEM/PT",19877,115.57,3,"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,0.6347
"15046","Jilotzingo","México","MORENA/PVEM/PT",19877,115.57,4,"15009","Amecameca","México","PRI/PRD",53441,175.47,0.7116
"15047","Jiquipilco","México","MORENA/PVEM/PT",76826,274.24,1,"15095","Tepotzotlán","México","MC",103696,205.75,0.4083
"15047","Jiquipilco","México","MORENA/PVEM/PT",76826,274.24,2,"21045","Chalchicomula de Sesma","Puebla","MC",47410,387.65,0.561
"15047","Jiquipilco","México","MORENA/PVEM/PT",76826,274.24,3,"17003","Axochiapan","Morelos","MC",39174,141.15,0.6893
"15047","Jiquipilco","México","MORENA/PVEM/PT",76826,274.24,4,"15052","Malinalco","México","MC",28155,208.83,0.6968
"15047","Jiquipilco","México","MORENA/PVEM/PT",76826,274.24,1,"21195","Vicente Guerrero","Puebla","PAN",26559,260.09,0.7585
"15047","Jiquipilco","México","MORENA/PVEM/PT",76826,274.24,2,"21050","Chichiquila","Puebla","PAN",26928,108.51,0.9977
"15047","Jiquipilco","México","MORENA/PVEM/PT",76826,274.24,3,"15037","Huixquilucan","México","PAN",284965,140,1.3201
"15047","Jiquipilco","México","MORENA/PVEM/PT",76826,274.24,4,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,1.6494
"15047","Jiquipilco","México","MORENA/PVEM/PT",76826,274.24,1,"17030","Yecapixtla","Morelos","PAN/PRI/PRD",56083,172.27,0.447
"15047","Jiquipilco","México","MORENA/PVEM/PT",76826,274.24,2,"21177","Tlacotepec de Benito Juárez","Puebla","PAN/PRI/PRD",54757,395.21,0.4964
"15047","Jiquipilco","México","MORENA/PVEM/PT",76826,274.24,3,"21180","Tlahuapan","Puebla","PAN/PRI/PRD",41547,311.73,0.501
"15047","Jiquipilco","México","MORENA/PVEM/PT",76826,274.24,4,"15021","Coatepec Harinas","México","PAN/PRI/PRD",38643,287.9,0.5168
"15047","Jiquipilco","México","MORENA/PVEM/PT",76826,274.24,1,"15114","Villa Victoria","México","PRI/PRD",108196,421.43,0.422
"15047","Jiquipilco","México","MORENA/PVEM/PT",76826,274.24,2,"15009","Amecameca","México","PRI/PRD",53441,175.47,0.4401
"15047","Jiquipilco","México","MORENA/PVEM/PT",76826,274.24,3,"15067","Otzolotepec","México","PRI/PRD",88783,113.94,0.9077
"15047","Jiquipilco","México","MORENA/PVEM/PT",76826,274.24,4,"21035","Coxcatlán","Puebla","PRI/PRD",20653,248.85,0.9309
"15048","Jocotitlán","México","MORENA/PVEM/PT",69264,275.33,1,"15095","Tepotzotlán","México","MC",103696,205.75,0.4706
"15048","Jocotitlán","México","MORENA/PVEM/PT",69264,275.33,2,"21045","Chalchicomula de Sesma","Puebla","MC",47410,387.65,0.4982
"15048","Jocotitlán","México","MORENA/PVEM/PT",69264,275.33,3,"15052","Malinalco","México","MC",28155,208.83,0.6277
"15048","Jocotitlán","México","MORENA/PVEM/PT",69264,275.33,4,"15063","Ocuilan","México","MC",36223,384.27,0.6535
"15048","Jocotitlán","México","MORENA/PVEM/PT",69264,275.33,1,"21195","Vicente Guerrero","Puebla","PAN",26559,260.09,0.6823
"15048","Jocotitlán","México","MORENA/PVEM/PT",69264,275.33,2,"21050","Chichiquila","Puebla","PAN",26928,108.51,0.9665
"15048","Jocotitlán","México","MORENA/PVEM/PT",69264,275.33,3,"15037","Huixquilucan","México","PAN",284965,140,1.3895
"15048","Jocotitlán","México","MORENA/PVEM/PT",69264,275.33,4,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,1.6347
"15048","Jocotitlán","México","MORENA/PVEM/PT",69264,275.33,1,"21180","Tlahuapan","Puebla","PAN/PRI/PRD",41547,311.73,0.426
"15048","Jocotitlán","México","MORENA/PVEM/PT",69264,275.33,2,"15021","Coatepec Harinas","México","PAN/PRI/PRD",38643,287.9,0.4402
"15048","Jocotitlán","México","MORENA/PVEM/PT",69264,275.33,3,"21177","Tlacotepec de Benito Juárez","Puebla","PAN/PRI/PRD",54757,395.21,0.4415
"15048","Jocotitlán","México","MORENA/PVEM/PT",69264,275.33,4,"17030","Yecapixtla","Morelos","PAN/PRI/PRD",56083,172.27,0.4421
"15048","Jocotitlán","México","MORENA/PVEM/PT",69264,275.33,1,"15009","Amecameca","México","PRI/PRD",53441,175.47,0.4278
"15048","Jocotitlán","México","MORENA/PVEM/PT",69264,275.33,2,"15114","Villa Victoria","México","PRI/PRD",108196,421.43,0.4462
"15048","Jocotitlán","México","MORENA/PVEM/PT",69264,275.33,3,"21035","Coxcatlán","Puebla","PRI/PRD",20653,248.85,0.8551
"15048","Jocotitlán","México","MORENA/PVEM/PT",69264,275.33,4,"21217","Zoquitlán","Puebla","PRI/PRD",20335,268.34,0.8843
"15049","Joquicingo","México","MORENA/PVEM/PT",15428,45.62,1,"17026","Tlayacapan","Morelos","MC",19408,56.86,0.2304
"15049","Joquicingo","México","MORENA/PVEM/PT",15428,45.62,2,"15094","Tepetlixpa","México","MC",20500,42.51,0.2378
"15049","Joquicingo","México","MORENA/PVEM/PT",15428,45.62,3,"21013","Altepexi","Puebla","MC",22629,47.09,0.2707
"15049","Joquicingo","México","MORENA/PVEM/PT",15428,45.62,4,"17022","Tetela del Volcán","Morelos","MC",14853,78.92,0.5518
"15049","Joquicingo","México","MORENA/PVEM/PT",15428,45.62,1,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,0.2156
"15049","Joquicingo","México","MORENA/PVEM/PT",15428,45.62,2,"21122","San Felipe Teotlalcingo","Puebla","PAN",11063,39.06,0.2437
"15049","Joquicingo","México","MORENA/PVEM/PT",15428,45.62,3,"21033","Cohuecan","Puebla","PAN",5403,47.34,0.7755
"15049","Joquicingo","México","MORENA/PVEM/PT",15428,45.62,4,"21050","Chichiquila","Puebla","PAN",26928,108.51,0.829
"15049","Joquicingo","México","MORENA/PVEM/PT",15428,45.62,1,"21072","Huehuetla","Puebla","PAN/PRI/PRD",17082,47.28,0.0716
"15049","Joquicingo","México","MORENA/PVEM/PT",15428,45.62,2,"21214","Zinacatepec","Puebla","PAN/PRI/PRD",18359,62.28,0.2951
"15049","Joquicingo","México","MORENA/PVEM/PT",15428,45.62,3,"21008","Ahuazotepec","Puebla","PAN/PRI/PRD",11439,60.1,0.3979
"15049","Joquicingo","México","MORENA/PVEM/PT",15428,45.62,4,"21078","Huitzilan de Serdán","Puebla","PAN/PRI/PRD",15928,69.02,0.4036
"15049","Joquicingo","México","MORENA/PVEM/PT",15428,45.62,1,"15017","Ayapango","México","PRI/PRD",10053,50.57,0.3565
"15049","Joquicingo","México","MORENA/PVEM/PT",15428,45.62,2,"21107","Olintla","Puebla","PRI/PRD",11993,62.66,0.4096
"15049","Joquicingo","México","MORENA/PVEM/PT",15428,45.62,3,"21091","Juan Galindo","Puebla","PRI/PRD",9828,22.81,0.664
"15049","Joquicingo","México","MORENA/PVEM/PT",15428,45.62,4,"21077","Hueytlalpan","Puebla","PRI/PRD",5951,41.65,0.671
"15050","Juchitepec","México","MORENA/PVEM/PT",27116,132.09,1,"17003","Axochiapan","Morelos","MC",39174,141.15,0.2553
"15050","Juchitepec","México","MORENA/PVEM/PT",27116,132.09,2,"17009","Huitzilac","Morelos","MC",24515,187.72,0.3771
"15050","Juchitepec","México","MORENA/PVEM/PT",27116,132.09,3,"15052","Malinalco","México","MC",28155,208.83,0.446
"15050","Juchitepec","México","MORENA/PVEM/PT",27116,132.09,4,"15107","Tonatico","México","MC",12912,89.8,0.5576
"15050","Juchitepec","México","MORENA/PVEM/PT",27116,132.09,1,"21050","Chichiquila","Puebla","PAN",26928,108.51,0.1932
"15050","Juchitepec","México","MORENA/PVEM/PT",27116,132.09,2,"21195","Vicente Guerrero","Puebla","PAN",26559,260.09,0.6758
"15050","Juchitepec","México","MORENA/PVEM/PT",27116,132.09,3,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,0.9093
"15050","Juchitepec","México","MORENA/PVEM/PT",27116,132.09,4,"21122","San Felipe Teotlalcingo","Puebla","PAN",11063,39.06,1.1825
"15050","Juchitepec","México","MORENA/PVEM/PT",27116,132.09,1,"15065","Otumba","México","PAN/PRI/PRD",36331,140.79,0.2026
"15050","Juchitepec","México","MORENA/PVEM/PT",27116,132.09,2,"21183","Tlaola","Puebla","PAN/PRI/PRD",20433,141.83,0.2372
"15050","Juchitepec","México","MORENA/PVEM/PT",27116,132.09,3,"15097","Texcaltitlán","México","PAN/PRI/PRD",18482,145.07,0.3199
"15050","Juchitepec","México","MORENA/PVEM/PT",27116,132.09,4,"21106","Ocoyucan","Puebla","PAN/PRI/PRD",42669,119.67,0.3717
"15050","Juchitepec","México","MORENA/PVEM/PT",27116,132.09,1,"15009","Amecameca","México","PRI/PRD",53441,175.47,0.4875
"15050","Juchitepec","México","MORENA/PVEM/PT",27116,132.09,2,"21185","Tlapanalá","Puebla","PRI/PRD",10344,83.26,0.71
"15050","Juchitepec","México","MORENA/PVEM/PT",27116,132.09,3,"21035","Coxcatlán","Puebla","PRI/PRD",20653,248.85,0.7134
